From,To ,Capacity,CU (%)
2785792,3374227,3,0.113895216
2792430,2796756,2,0.075930144
2769438,2846599,3,0.113895216
2815036,2814838,2,0.075930144
2792819,2811307,3,0.113895216
2796864,2923372,8,0.303720577
2787872,3374227,3,0.113895216
2796515,2811307,12,0.455580866
3568743,2849204,6,0.227790433
2795243,2918028,3,0.113895216
2780737,2797886,10,0.379650721
2796275,2833143,3,0.113895216
2796260,2792441,105,3.986332574
2796472,2801914,6,0.227790433
2787842,2784676,2,0.075930144
2793176,2792413,2,0.075930144
3180008,2801914,3,0.113895216
2785515,3374227,15,0.569476082
2814881,2792674,3,0.113895216
2792537,2792413,2,0.075930144
2784532,2784676,3,0.113895216
2815035,2811307,3,0.113895216
2794965,2796260,12,0.455580866
2785944,3374227,2,0.075930144
2796197,2801914,7,0.265755505
2792391,2804458,3,0.113895216
2928199,2792966,5,0.189825361
2796569,2783668,2,0.075930144
2792886,2796552,2,0.075930144
2792474,2792441,3,0.113895216
2795015,2811307,5,0.189825361
2811307,2796260,55,2.088078967
2791925,2783957,3,0.113895216
2812625,2814979,3,0.113895216
2793237,2790000,2,0.075930144
2814790,2812613,2,0.075930144
3784408,2829354,3,0.113895216
2795143,2801914,7,0.265755505
2783957,3121307,6,0.227790433
2796304,2846599,3,0.113895216
2793012,2796260,7,0.265755505
2811246,2833143,2,0.075930144
2796134,2796260,23,0.873196659
2796004,2801908,2,0.075930144
2796751,3374227,3,0.113895216
2786348,2783660,3,0.113895216
2812572,2814979,2,0.075930144
2814933,2814979,2,0.075930144
2785696,3374227,3,0.113895216
2796032,2849204,5,0.189825361
2792890,2829354,3,0.113895216
2790685,2790501,2,0.075930144
2796695,2796864,2,0.075930144
2809723,2796260,3,0.113895216
2796856,2792441,2,0.075930144
2796614,2793012,2,0.075930144
2796568,2793292,2,0.075930144
2792788,2782803,3,0.113895216
2755346,3568743,3,0.113895216
2792960,2846599,50,1.898253607
2812708,2814979,3,0.113895216
2792590,2833143,3,0.113895216
2793264,2829354,2,0.075930144
2793009,2796476,2,0.075930144
2792521,3374227,2,0.075930144
2796257,2801914,6,0.227790433
2814838,2795231,34,1.290812453
2793048,2928199,2,0.075930144
2796124,3374227,5,0.189825361
2793064,2804458,2,0.075930144
2787584,2787607,2,0.075930144
2784370,2787821,7,0.265755505
2794929,2846599,2,0.075930144
2787664,2787596,2,0.075930144
3281094,2827633,6,0.227790433
2786717,3374227,2,0.075930144
2793137,2793083,3,0.113895216
2808466,3374227,2,0.075930144
3545738,2801914,5,0.189825361
2776326,2821992,2,0.075930144
2790413,2787607,7,0.265755505
2814713,2833143,2,0.075930144
2889729,2790804,3,0.113895216
2787523,2846599,3,0.113895216
2783773,2846599,2,0.075930144
2790686,3121307,2,0.075930144
2780750,2801914,2,0.075930144
3551339,3260240,2,0.075930144
2792609,2833143,3,0.113895216
2793083,3352839,5,0.189825361
2790533,2787534,3,0.113895216
2786379,2787821,6,0.227790433
2793266,2795143,3,0.113895216
2794861,2918028,2,0.075930144
2818034,2790758,3,0.113895216
2785789,3374227,3,0.113895216
2792654,2833143,3,0.113895216
2814824,2812613,3,0.113895216
2786915,3374227,3,0.113895216
2787576,2846599,6,0.227790433
3634192,2787201,3,0.113895216
3576911,2783668,11,0.417615793
2792396,2794917,2,0.075930144
2792381,2787216,6,0.227790433
3449087,2786379,3,0.113895216
2796549,2925891,2,0.075930144
2783950,2846599,3,0.113895216
2787591,2846599,3,0.113895216
2784969,2784551,3,0.113895216
2796627,2792551,3,0.113895216
2792551,2794965,9,0.341685649
2796384,2804458,3,0.113895216
2784413,2785590,3,0.113895216
2796064,2833143,3,0.113895216
3422015,2846599,3,0.113895216
2787488,3391577,3,0.113895216
2795906,2801914,2,0.075930144
2814622,2812613,3,0.113895216
2792969,2804458,2,0.075930144
2796399,2849204,3,0.113895216
2782000,2787596,3,0.113895216
2803175,2784370,2,0.075930144
3489147,2787607,2,0.075930144
2796138,2833143,2,0.075930144
2814987,2833143,3,0.113895216
2794917,2918028,5,0.189825361
2786834,3374227,4,0.151860289
2790758,3689067,8,0.303720577
2796780,2803050,3,0.113895216
3428070,2984488,4,0.151860289
2792982,2794928,3,0.113895216
2794939,2787216,2,0.075930144
2796049,2796515,2,0.075930144
2789995,2801914,11,0.417615793
2796676,2796548,3,0.113895216
2812613,2814838,19,0.721336371
2796447,2795108,3,0.113895216
3395234,2790804,3,0.113895216
2784638,2783650,3,0.113895216
3839991,2787821,2,0.075930144
2785679,2787821,2,0.075930144
2812668,2814838,2,0.075930144
2795089,2783671,2,0.075930144
2750701,2784676,2,0.075930144
2792487,3374227,2,0.075930144
2792412,2801914,2,0.075930144
2796285,2833143,3,0.113895216
2790804,2792144,18,0.683371298
3549362,2804458,3,0.113895216
2787471,2783857,2,0.075930144
2796226,2846599,2,0.075930144
2796199,3352839,3,0.113895216
3636230,2783655,3,0.113895216
2796248,2783671,3,0.113895216
3763767,2849204,2,0.075930144
3394059,3123473,3,0.113895216
3486485,2833143,2,0.075930144
2792645,2833143,6,0.227790433
2792529,2833143,3,0.113895216
2792919,2846599,3,0.113895216
2796357,2833143,3,0.113895216
2814643,2814979,2,0.075930144
2784432,2784676,2,0.075930144
2792657,2794950,2,0.075930144
2796300,2833143,2,0.075930144
2793153,2801914,2,0.075930144
2783962,2846599,2,0.075930144
3389214,2792551,3,0.113895216
2796838,2792381,3,0.113895216
3391577,2787607,16,0.607441154
2793292,2787216,6,0.227790433
2792596,2801914,10,0.379650721
2783744,2846599,2,0.075930144
2793099,2801914,3,0.113895216
2812694,2833143,3,0.113895216
2792400,2811307,2,0.075930144
2795231,2792441,43,1.632498102
2783820,2783916,2,0.075930144
2796292,2795108,3,0.113895216
2802618,2790804,2,0.075930144
2795108,2918028,10,0.379650721
2787216,2787821,16,0.607441154
2812357,2814838,3,0.113895216
2783900,2846599,3,0.113895216
3539623,2801914,3,0.113895216
2793125,2792441,3,0.113895216
2795925,2796864,2,0.075930144
3499929,2814838,3,0.113895216
2783772,2783857,2,0.075930144
2796155,2814838,3,0.113895216
3108481,2833143,2,0.075930144
2795238,2833143,3,0.113895216
2792432,3634110,3,0.113895216
2785588,2846599,2,0.075930144
2790471,2787596,3,0.113895216
2796601,2795108,2,0.075930144
2812458,2814979,3,0.113895216
2785629,3098168,2,0.075930144
2796517,2783904,2,0.075930144
2811305,3576911,2,0.075930144
2786594,3374227,2,0.075930144
2796548,2789995,8,0.303720577
2796233,2833143,3,0.113895216
2783789,2783916,3,0.113895216
2796025,2778209,2,0.075930144
2795236,2804458,2,0.075930144
2795138,2833143,3,0.113895216
2786968,2787821,9,0.341685649
2796236,2833143,3,0.113895216
2796493,2833143,2,0.075930144
2814985,2812613,3,0.113895216
2795085,2846599,2,0.075930144
3711532,2846599,3,0.113895216
2791568,2790804,3,0.113895216
2792869,2829354,3,0.113895216
2984488,2787821,10,0.379650721
2796215,2796387,3,0.113895216
3466445,2925891,2,0.075930144
2796492,2792473,2,0.075930144
2849204,2846599,26,0.987091875
2793122,2846599,4,0.151860289
2796772,3374227,3,0.113895216
2784634,2783668,3,0.113895216
2796644,2833143,3,0.113895216
2793240,2833143,2,0.075930144
2783869,2783916,2,0.075930144
2787201,2785515,8,0.303720577
2793295,2801914,3,0.113895216
2793024,2801914,3,0.113895216
2783857,2846599,6,0.227790433
2922715,2791503,3,0.113895216
2812460,2812613,2,0.075930144
2790951,2792144,4,0.151860289
2795067,2804458,2,0.075930144
2796757,2796472,3,0.113895216
2848573,2833143,2,0.075930144
2784615,2755391,3,0.113895216
2794895,3281094,3,0.113895216
2796572,3374227,2,0.075930144
2801943,2833143,6,0.227790433
2787047,2784676,3,0.113895216
2783879,2846599,3,0.113895216
2792966,2846599,8,0.303720577
2786852,2784055,2,0.075930144
2786964,2787821,2,0.075930144
2986347,2792960,5,0.189825361
2780715,2849204,5,0.189825361
2784981,3374227,2,0.075930144
2796225,2793122,2,0.075930144
3450055,2793012,3,0.113895216
2783904,2846599,4,0.151860289
2937688,2792243,3,0.113895216
3309950,2792144,3,0.113895216
2783882,2783916,3,0.113895216
3540862,2784370,2,0.075930144
2792441,2801914,181,6.871678056
2814650,2814979,2,0.075930144
2796387,2792596,6,0.227790433
2807495,2846599,2,0.075930144
2792559,3121307,2,0.075930144
2778209,2829354,7,0.265755505
3634110,2796197,5,0.189825361
2793096,3374227,3,0.113895216
3475156,2787821,3,0.113895216
2812604,2814979,2,0.075930144
2794996,2828285,2,0.075930144
2791286,2787576,2,0.075930144
3637105,3428070,2,0.075930144
2784676,3374227,15,0.569476082
2787821,3374227,82,3.113135915
2780752,2794928,3,0.113895216
2793209,2796548,2,0.075930144
2796709,2801914,3,0.113895216
2796003,2792596,3,0.113895216
2794876,2796124,3,0.113895216
2796590,2782803,3,0.113895216
3541510,2787821,3,0.113895216
2783686,2786834,2,0.075930144
2834282,2846599,3,0.113895216
3121307,2846599,29,1.100987092
2784054,2783671,2,0.075930144
3564685,2846599,3,0.113895216
2801920,2796257,2,0.075930144
2829354,3374227,27,1.025056948
2783663,2787821,2,0.075930144
2821992,2846599,7,0.265755505
2784055,3374227,8,0.303720577
3689067,3121307,11,0.417615793
3764089,2796257,2,0.075930144
2828285,2918028,5,0.189825361
3098168,3374227,32,1.214882308
2783668,3098168,19,0.721336371
3100725,3374227,3,0.113895216
2801914,3374227,292,11.08580106
2797886,2787821,15,0.569476082
2833402,2833143,2,0.075930144
2801908,3374227,24,0.911161731
2782803,2833143,9,0.341685649
2918012,3374227,2,0.075930144
2918028,2846599,27,1.025056948
2803041,2792645,3,0.113895216
3123473,2846599,6,0.227790433
2803040,2801943,2,0.075930144
2803050,2794950,5,0.189825361
2801911,2795231,3,0.113895216
3705669,3374227,3,0.113895216
2804574,3374227,2,0.075930144
3811109,2849204,3,0.113895216
2836221,2811307,2,0.075930144
3451081,2923372,5,0.189825361
3486004,3374227,2,0.075930144
2934464,2933297,2,0.075930144
3504018,2792441,9,0.341685649
2801913,3374227,2,0.075930144
2804570,2796756,2,0.075930144
2780309,2797886,3,0.113895216
2833143,2827633,117,4.44191344
3754280,3374227,2,0.075930144
2783650,3374227,16,0.607441154
2783655,3374227,6,0.227790433
2783660,3374227,6,0.227790433
2810857,2801943,2,0.075930144
2783672,3374227,2,0.075930144
2783671,3374227,10,0.379650721
3352839,3374227,12,0.455580866
2846599,3374227,294,11.16173121
2827633,3374227,125,4.745634017
2803049,2795015,2,0.075930144
2825127,2796260,2,0.075930144
2933297,2784055,4,0.151860289
2809292,2883364,6,0.227790433
3579193,2807075,9,0.341685649
3217784,3566105,2,0.075930144
2807378,1353217,2,0.075930144
3454081,2893863,2,0.075930144
2807429,2808920,3,0.113895216
3089867,2808862,2,0.075930144
2840656,3159147,2,0.075930144
2809570,2809449,2,0.075930144
2809426,3159147,2,0.075930144
3064088,2808822,3,0.113895216
2809102,3159147,2,0.075930144
2792033,3159147,3,0.113895216
3093337,3566015,13,0.493545938
2809532,1353217,3,0.113895216
2808789,1353217,5,0.189825361
3746020,2778297,2,0.075930144
2809518,2807080,2,0.075930144
2806704,1353217,2,0.075930144
2807268,2807479,2,0.075930144
3439828,3043601,3,0.113895216
2806858,2893863,16,0.607441154
2806801,2806721,3,0.113895216
3402243,2794066,6,0.227790433
2807362,2840653,3,0.113895216
2809405,2883364,2,0.075930144
2805344,3159147,3,0.113895216
2806755,2893863,4,0.151860289
2806861,1353217,2,0.075930144
2806711,1353217,7,0.265755505
3524518,2808822,3,0.113895216
2809130,1353217,5,0.189825361
3064955,3457690,6,0.227790433
3298044,3402243,3,0.113895216
2809257,2808822,2,0.075930144
2808941,2817127,3,0.113895216
2806775,2806890,3,0.113895216
2756882,2820728,5,0.189825361
2807263,2809120,3,0.113895216
3236746,2806721,3,0.113895216
2802612,2807437,2,0.075930144
2806673,2806697,11,0.417615793
3781229,2808920,3,0.113895216
2808672,1353217,2,0.075930144
2807440,2806592,3,0.113895216
2794007,2809304,2,0.075930144
3425427,1353217,3,0.113895216
3563429,3159147,3,0.113895216
3076499,1353217,3,0.113895216
2809418,2806673,3,0.113895216
2807099,1353217,5,0.189825361
2806642,2883364,3,0.113895216
3724158,2809120,3,0.113895216
2809382,1353217,5,0.189825361
2807021,3566105,3,0.113895216
2807311,1353217,23,0.873196659
2792117,3492316,2,0.075930144
2807416,2807080,2,0.075930144
3695964,2807075,2,0.075930144
2807431,2808920,28,1.06302202
2809449,1353217,21,0.797266515
2806697,2806858,13,0.493545938
2808981,2806673,2,0.075930144
3652705,1353217,3,0.113895216
2809512,1353217,2,0.075930144
3043601,1353217,6,0.227790433
2806668,2808920,3,0.113895216
2883776,1353217,9,0.341685649
2789833,2756882,2,0.075930144
2807189,2808789,3,0.113895216
2809304,2883776,4,0.151860289
2807297,2809449,9,0.341685649
2808798,2808659,3,0.113895216
2794682,3093337,3,0.113895216
2809348,2809542,2,0.075930144
2809590,1353217,2,0.075930144
2883852,3566015,5,0.189825361
3649300,3064955,3,0.113895216
2807396,2806656,5,0.189825361
2807258,2808920,3,0.113895216
3563821,2840653,3,0.113895216
2809131,1353217,4,0.151860289
3563137,3159147,2,0.075930144
2807000,2820728,2,0.075930144
2789491,3749335,3,0.113895216
2789855,2820728,3,0.113895216
2794050,2809554,3,0.113895216
2806793,3566105,6,0.227790433
2808874,2778297,3,0.113895216
2807028,1353217,2,0.075930144
2809340,1353217,3,0.113895216
2809422,1353217,2,0.075930144
2833460,2806978,3,0.113895216
3512520,2806656,2,0.075930144
3565659,3159147,3,0.113895216
2818088,3408459,2,0.075930144
2951821,2808659,2,0.075930144
2993213,3566015,2,0.075930144
2807388,1353217,2,0.075930144
2815729,2809373,3,0.113895216
2911025,3492316,2,0.075930144
2885201,2883364,3,0.113895216
2791606,2789150,6,0.227790433
2809437,2806673,2,0.075930144
2789581,2789665,4,0.151860289
2808678,2807311,4,0.151860289
2789665,2809495,10,0.379650721
2808920,1353217,64,2.429764617
2807301,1353217,40,1.518602885
2795831,2883364,3,0.113895216
2807452,2808678,2,0.075930144
2809112,2807099,3,0.113895216
2807063,1353217,2,0.075930144
2809305,3159147,2,0.075930144
2791117,2802307,2,0.075930144
2796897,3159147,2,0.075930144
2806759,1353217,3,0.113895216
2807177,3159147,2,0.075930144
3444283,2807080,2,0.075930144
2788937,2808920,5,0.189825361
2806906,2808705,3,0.113895216
2791761,2806509,3,0.113895216
2790355,2884449,2,0.075930144
3651969,2883364,2,0.075930144
2808768,2820728,2,0.075930144
2809012,2806708,2,0.075930144
2809626,2820728,2,0.075930144
2809367,2809120,3,0.113895216
2840653,2807356,8,0.303720577
3816993,2808705,3,0.113895216
2789150,1353217,10,0.379650721
2807159,2883364,2,0.075930144
2807479,1353217,6,0.227790433
2807443,2806978,10,0.379650721
2806629,2809373,8,0.303720577
2808687,2808920,2,0.075930144
3564570,2809247,3,0.113895216
2809247,2808822,8,0.303720577
2809221,2807301,3,0.113895216
2809537,2809528,2,0.075930144
2807187,2809528,3,0.113895216
2802307,3159147,7,0.265755505
2883839,1353217,4,0.151860289
2807111,2893863,2,0.075930144
2788888,2806736,3,0.113895216
2791745,3749335,6,0.227790433
2807145,2820728,2,0.075930144
2809373,2893863,20,0.759301443
2806592,2808862,6,0.227790433
2788949,2808865,3,0.113895216
3456170,2778297,3,0.113895216
2807437,1353217,10,0.379650721
2807376,2807080,3,0.113895216
2806890,2809041,6,0.227790433
3073890,3159147,3,0.113895216
2883985,2809528,3,0.113895216
2809041,2820728,12,0.455580866
2789151,2789836,3,0.113895216
2807072,2807279,3,0.113895216
3303743,2883364,2,0.075930144
2806799,2807324,2,0.075930144
3566105,2820728,13,0.493545938
2817138,2807431,21,0.797266515
2806708,2806612,4,0.151860289
3660967,2820728,2,0.075930144
3729446,2802307,2,0.075930144
2807179,2808920,2,0.075930144
2806640,2806612,3,0.113895216
2808659,2808810,20,0.759301443
2809126,2807442,2,0.075930144
2809434,1353217,3,0.113895216
2808657,2807301,3,0.113895216
2806738,2809554,3,0.113895216
2809440,2807192,3,0.113895216
3265772,2893863,2,0.075930144
2809588,2893863,3,0.113895216
2792259,2883364,3,0.113895216
3404865,2807080,3,0.113895216
2808898,1353217,10,0.379650721
2806695,2807443,2,0.075930144
2807101,2809528,2,0.075930144
3272226,2807301,6,0.227790433
2809542,2808775,14,0.53151101
2790811,2807415,3,0.113895216
3565627,1353217,3,0.113895216
2809210,1353217,2,0.075930144
2809050,2806867,5,0.189825361
3076530,2806673,2,0.075930144
2808881,3566015,3,0.113895216
2809531,2893863,2,0.075930144
2809058,2817138,3,0.113895216
2809159,2809373,2,0.075930144
2809309,1353217,2,0.075930144
2807282,2806656,3,0.113895216
2806656,2893863,13,0.493545938
2789836,2809109,18,0.683371298
3318904,2893863,3,0.113895216
2808822,2820728,23,0.873196659
2809109,2807301,23,0.873196659
2809495,2820728,16,0.607441154
2807273,1353217,2,0.075930144
2807363,2807297,3,0.113895216
2809528,1353217,22,0.835231587
2807209,2808810,2,0.075930144
2806612,2808920,9,0.341685649
3671111,2809382,3,0.113895216
2794071,3579193,3,0.113895216
2807360,2808822,2,0.075930144
2791205,2794066,3,0.113895216
2807283,2809449,2,0.075930144
2809288,2820728,2,0.075930144
3572166,2809554,2,0.075930144
2789472,2789836,2,0.075930144
2808935,2808782,2,0.075930144
2809062,2807396,2,0.075930144
3563344,3159147,3,0.113895216
2809499,2778297,3,0.113895216
3448277,3749335,2,0.075930144
2794066,1353217,11,0.417615793
2807390,2807297,2,0.075930144
2808982,2807123,2,0.075930144
2817187,2808862,2,0.075930144
2791080,3565910,3,0.113895216
3757208,3457690,2,0.075930144
3348017,2808862,3,0.113895216
2896182,2817138,3,0.113895216
2789163,2789581,2,0.075930144
3489838,3579193,2,0.075930144
2789612,2789836,2,0.075930144
2808796,2806721,3,0.113895216
2809618,2809449,3,0.113895216
2791576,3749335,2,0.075930144
2807442,2807324,6,0.227790433
2808705,2883364,14,0.53151101
2813331,1353217,6,0.227790433
3064090,1353217,2,0.075930144
2809269,2883364,2,0.075930144
3827802,2820728,2,0.075930144
3453705,3457690,2,0.075930144
3542068,2789150,2,0.075930144
2886402,3159147,2,0.075930144
2809096,3579193,2,0.075930144
2809431,2808659,3,0.113895216
2806747,2808810,3,0.113895216
2807305,2807442,2,0.075930144
2815563,2807080,3,0.113895216
2807480,2809292,3,0.113895216
2809254,1353217,2,0.075930144
2809412,2807080,2,0.075930144
3631782,2893863,2,0.075930144
2806951,2808898,3,0.113895216
2807267,2806711,2,0.075930144
2813313,2883839,2,0.075930144
2809003,3159147,3,0.113895216
2808775,3566015,17,0.645406226
3282532,2809109,2,0.075930144
2808738,2808920,3,0.113895216
2809406,1353217,2,0.075930144
2809033,2807479,2,0.075930144
3565910,2883364,11,0.417615793
2808947,1353217,3,0.113895216
3087583,2820728,3,0.113895216
2806978,1353217,19,0.721336371
2808782,3093337,5,0.189825361
2809509,2883776,3,0.113895216
3340962,2809041,3,0.113895216
2808864,2806629,2,0.075930144
2795819,1353217,2,0.075930144
2807225,2809542,6,0.227790433
2820850,2817138,3,0.113895216
2790906,3492316,3,0.113895216
2811215,1353217,3,0.113895216
2806987,2817127,2,0.075930144
2808862,2820728,66,2.505694761
2808897,2808822,3,0.113895216
3517353,2808920,2,0.075930144
2809404,1353217,2,0.075930144
2851838,2820728,3,0.113895216
2791050,3565910,6,0.227790433
2809223,1353217,3,0.113895216
3408459,2807431,5,0.189825361
2809606,3159147,2,0.075930144
2807477,2809449,3,0.113895216
2809547,2820728,2,0.075930144
2807324,1353217,11,0.417615793
2809533,2809522,2,0.075930144
3654425,2806793,3,0.113895216
2807080,2808862,35,1.328777525
2808765,2808862,14,0.53151101
2807356,1353217,11,0.417615793
2791449,2789836,2,0.075930144
